tweet;gender
@RamonEspinar No he probado croquetas tan buenas como las de Melo’s 🤤👌🏽;1
@RamonEspinar Las #tarjetasblack también nos hicieron mucho daño.;1
@RamonEspinar @lavecinarubia mira... mañana el #diadelacroqueta... solo puede pasar después del #gelipollerday o #BlueMonday. Así se quitan las penas.;1
@RamonEspinar Todos a la P... calle;1
@RamonEspinar @ccifuentes Mentir y robar es lo suyo. Son expertos;1
@RamonEspinar Los madrileños y el resto del país.Las mentiras tienen las patas muy cortas y tarde o temprano el refrán se cumple.;1
@RamonEspinar Men in Black Bankia;1
@RamonEspinar @ccifuentes Espinar,esa piel de cordero eres tu que vas de víctima y eres un dejeberadito de coches,Judas que eres un Judas;1
@RamonEspinar Dentro de unos años nos preguntaremos cómo fue posible aguantar toda esta basura y encima soportar su poca vergüenza;1
@RamonEspinar En Catalunya ya hace tiempo que los echamos y nos siguen jodiendo y ahora con la ayuda de CS, PSOE y PSC.;1
@RamonEspinar @eldiarioes No sigais mintiendo ,basta ya de seguirnos engañando.;1
@RamonEspinar Ellos son mentirosos ya lo sabemos ,pero vosotros no os quedais cortos tampoco.Asi que vamos a contar mentiras tralara;1
@RamonEspinar @eldiarioes nunca cambiéis vuestras ideas .metas sueños. ilusiones justicia  .etc. .tenemos 2 años para informar a los españoles que España si puede y quienes son Cs  porque al pp ya los conocemos igual que psoe han  angañando al pueblo 40 años;1
@RamonEspinar @pnique Esas comisiones ricas... jaaaaaaaaaa;1
@RamonEspinar Tienes conectada la lengua con el culo... Cuando hablas la cagas!;1
@RamonEspinar @eldiarioes  https://t.co/opQLGLC7aM;1
@RamonEspinar Y eso lo dice el del papi de la tarjeta black;1
@RamonEspinar ¿La vpo te suena de algo?¿Los concejales imputados del Ayuntamiento de Madrid te suenan de algo?¿Los concejales del Ayuntamiento de Alcalá de Henares, te suenan de algo?¿Papa black te suena de algo? Merecemos políticos que no sean corruptos, ni que lo parezcan.;1
@RamonEspinar @pnique Ramon sigues trabajando con las tar - jetas Blak en sociedad con tu papi para seguir en la corrupcion que teneis montada ??;1
@RamonEspinar @eldiarioes Tomamos unas coca-colas???;1
@RamonEspinar @ccifuentes Tomando las coca-colas de dos en dos... te están sentando fatal... https://t.co/Bfq29V5E2v;1
@RamonEspinar Entiendo que quieres decir hay que ganar al PP, de tanto ir con ellos os contagiáis del lenguaje heroico de los nacionalistas. Pues nada, darles la mesa del Parlament para que empiecen a jugar de nuevo, así ni echareis ni ganaréis a nadie en las urnas.;1
@RamonEspinar @ccifuentes Tu imagen, Ramón, intentando “explicar” tu especulación con vivienda pública. https://t.co/fPn7C71YxL;1
@RamonEspinar @ccifuentes Eso sí es política de alto nivel! Sigues asi crack. La próxima, un dibujo hecho a mano, tú puedes.Y pensar que ganas 7000€/mes para eso...no sé si reirme o si llorar pensando en que sale de mi bolsillo.;1
@RamonEspinar @pnique Si señor, acabemos con los juzgados y tribunales, que para eso estais vosotros;1
@RamonEspinar @pnique Anda, quereis echar a Carmena;1
@RamonEspinar Los madrileños no .todos los administrados los corruptos deben de estar en la cárcel y devolver todo lo robado sean del partido que sean;1
@RamonEspinar @pnique Y también una oposición que no apoyen como unos hijos de puta  a los asesinos y terroristas;1
@RamonEspinar Quizá tengan ratas en los despachos y se han comido los papeles. Hace falta ser muy cínica, para ocultar los papeles.;1
@RamonEspinar @ccifuentes O diciendo que está a favor de las políticas contra la violencia de género y haciendo esto en su partido https://t.co/TzkhNt0AeN;1
@RamonEspinar Llevas razón y tú tb vete con ellos  que eres un experto en conseguir VPO y revenderla con ganancias;1
@RamonEspinar Espinar, caradura, eres de los grandes corruptos de este país. Como tú señor padre, el de las tarjetas black de Bankia;1
"@RamonEspinar @ccifuentes La imagen de Cifuentes y su ""equipillo"" es más de una jauría de Marabuntas. Una fumigación iría de coña.";1
@RamonEspinar Ejemplo de baches y suciedad en las calles.;1
@RamonEspinar VERGÜENZA!!!!;1
@RamonEspinar Pues a ver si en Cataluña tu partido opina igual y deja de apoyar al pdcat, ya sabes el.partid condenado por corrupción, cuando se llamaba convergencia.;1
@RamonEspinar @pnique Cuando dimites?;1
@RamonEspinar Otro canto al sol ¿Echar, cómo? ¿Perdiendo apoyos pq en CAT tenéis surrealista asimetría con respecto al independentismo? ¿Expulsando al PSC del gob local de Ada Colau con el aplauso dl PDeCat, de Xavier Trías del 4% y paraísos fiscales, y d ERC? ¿Rompiendo con el PSOE? @DRZRZ;1
@RamonEspinar @ccifuentes Hay que ser vago Ramon! Esa viñeta tiene varios años y era de un mitin de Pablo Iglesias.;1
@RamonEspinar Muy bien dicho;1
@RamonEspinar @ccifuentes Cuanta bilis por aquí 😂😂 https://t.co/HiIld4KKh6;1
@RamonEspinar Vago, inepto, gorrón, imbecil.;1
@RamonEspinar @ccifuentes Eres la decadencia absoluta de la política en España.;1
@RamonEspinar Y con las plusvalías de las ventas de viviendas de protección oficial, no?;1
@RamonEspinar @ccifuentes ¡Madre mía señor senador! ¡Qué nivel!;1
@RamonEspinar Si si fuente oculta las actas ves tú lo denuncias al juzgado y no hables que mientes más que hablas y hablas más que miente🌹;1
@RamonEspinar Solo sabes decir hay que echar propuestas y ganarle las unas que donde hay que ganar menos Blabla Blabla🌹;1
@RamonEspinar @pnique  https://t.co/ATbBtgK0y6;1
@MEspinosa_ Somos diferentes porque nos financian paises diferentes https://t.co/IwNc9aII0D;-1
@MEspinosa_ 🤣🤣🤣🤣, lo de somos diferentes es la bomba;-1
@MEspinosa_ Mentira,mentira y mentira,dejarnos de engañar vosotros también;-1
@MEspinosa_ la 1ª mención de #4AñosPodemos aparece en tu TL. ¡Ahora es Tendencia en España! #trndnl;-1
"@MEspinosa_ @ccifuentes No olvidéis que es integrante de ""la banda"".";-1
@MEspinosa_ @ccifuentes Si que es una broma, otra cosa es que el partido más corrupto de europa y gran parte del mundo siga engañando a muchos españoles;-1
@MEspinosa_ @ccifuentes .#HayQueEcharAlPP , que devuelvan lo robado y que la Justicia actúe de inmediato.;-1
"@MEspinosa_ @ccifuentes Y a esto....Cs sigue con su apoyo a la cuarta carta ;del poker de los corruptosClaro que dijo,""podria"".Y ahi se acaba todo. https://t.co/ukv3Agf2rS";-1
@MEspinosa_ @ccifuentes #Madrid112enlucha;-1
@MEspinosa_ @ccifuentes La Barbie PP mentirosa como todos los corruptos 😡😡😡;-1
@MEspinosa_ @ccifuentes #Madrid112enlucha;-1
@MEspinosa_ Outstanding;-1
@MEspinosa_ Las carreteras nacionales de Segovia estaban mucho mejor que la autopista.;-1
@EduardoFRub Ya veo. Ha sido vomitiva su perorata sobre la corrupción, insistiendo en q ella destapó la trama Lezo, q ahora son súper transparentes... a ver si nos quitamos pronto a esa organización del gobierno de Madrid y de CyL y se renuevan los aires, q aquí también tenemos a un PP rancio;1
@EduardoFRub No entiendo por qué no la denunciáis en el Supremo.;1
@EduardoFRub Uds no respetan a anide ni nada.Así no pueden esperar que se les respete, igual que alguna gentilla demienbros acitivista de LGTBI. Quien no respeta a los demás no puede pedir,ni esperar que le respten.;1
@EduardoFRub Todo el tiempo que le de la gana facha soviético de mierda. No tenéis ningún superioridad moral para prohibir nada, menos los chistes. Y sí, es cierto los manerismos de la gente gay son chistosos y algunas de sus conductas en públicas igual, cuando no, como mínimo, criticables,;1
@EduardoFRub Cuando ustedes dejen de apoyar venezuela, por ejemplo!!, o es que vas a negar la homofobia que tenia Chávez https://t.co/lltXZb50T0;1
@EduardoFRub Otra más, que se sepa !!. Y esta Sra. aún sigue en su cargo ?. Que tendrá que pasar para irse ?. Y así son la mayoría de gobernantes actuales de este país. Impresentables.;1
@EduardoFRub @luisalegrezahon Sin acritud, y desde el espacio exterior, considerar homofobía este comentario es correcto, pero ante gilipollas diciendo gilipolleces en un circo lleno de payasos y la aplicación de leyes para ocultar la existencia de simios, Je suis Charlie, siempre.;1
@EduardoFRub @BenetBeca Ahh y te parece poco?.;1
@EduardoFRub Un escándalo de primera.;1
@EduardoFRub @maximors63 Porque es igual de casposa?;1
@EduardoFRub Tu y yo sabemos por qué.;1
@EduardoFRub @jjaviervazquez Ya, es la intención con la que lo dicen. Machismo y homofobia siempre van de la mano.;1
@bruckner13 @jjaviervazquez Si un amigo te llama “maricón” en un contexto determinado no tiene por qué tener ningún tipo de componente insultante. Pero si un puñado de tardofranquistas te llama maricón con intención de reírse de ti, pues esa gente son unos homófobos.;1
@EduardoFRub @jjaviervazquez Qué quieres que te diga Eduardo, que se dirijan a mí en femenino no me insulta porque ser mujer no es algo malo sino todo lo contrario. Otra cosa sería que me llamaran facha, ahí sí me indigno.;1
@EduardoFRub Me gusta tu argumentación compañero, pero creo que la transformación real de podemos pasa por la dimisión de Iglesias y componer el CC de savia nueva.;1
@EduardoFRub @MADRID Gran logro querido Eduardo;1
@EduardoFRub @la_prohibida A ver que se le ocurre....;1
@EduardoFRub Y la parte en la bendecia a los inútiles también te la perdiste pero estas aqui so tonto;1
@EduardoFRub @MADRID Eduardo ¿no se puede hacer nada para que el Misgendering no suceda en juicios? ¿Cómo le ocurrió a Casandra?;1
@EduardoFRub Desearía poder comentarte que fue un honor y un placer para mí haber tenido la oportunidad, el otro día, de saber que te gustó mi opinión sobre el vídeo de las infames declaraciones de Luis Del Val sobre la cabalgata de Vallecas. #VivaCabalgataDeVallecas2018.👏👏👏👏👏🎩🎩🎩;1
@EduardoFRub Intolerable de todo punto!  Compartido Edu.;1
@EduardoFRub El defensor del pueblo ha sido eficaz en alguna ocasión?;1
@EduardoFRub esto es intolerable @DefensorPuebloE;1
@EduardoFRub Pero que coño pinta una drag en una cabalgata de reyes ¿?;1
@Monicamox1 @hugomabarca Sí. Que sii los burros volaran no veríamos el cielo !;-1
@Monicamox1 Que se perpetúan.;-1
@Monicamox1 Qué bueno!! Le sale además, el chamuye argentino por los cuatro costados. 🤗🤗🤗🤗🤗;-1
@Monicamox1 Esta pija del bisturí, se va a machar forrada,como todo el PP;-1
@Monicamox1 Monica,eres una bocachanclas con rencor y odio acumulado.Si sigues asi cualquier dia te envenenas al morderte el clitoris.;-1
@BeatrizGimeno1 @nu_alabao Por cierto, es en el  Paleolítico dónde la mujer y el hombre tenían igualdad total. A partir del Neolítico se nos jodió el invento. Siempre digo que fue ahí dónde se origino el capitalismo y con él el machismo. Y así hasta hoy.;-1
@BeatrizGimeno1 @nu_alabao Donde va a parar mucho mejor pagar por leche en polvo que no sé que lleva., que darle a mi hijo  la leche que mi propio cuerpo genera de manera además gratuita. Todo muy normal, sí.  Cuánto daño ha hecho el capitalismo. Efectivamente perdimos todo el conocimiento del hombre puro;-1
@BeatrizGimeno1 @ProfCabezas Ser un poco feminista, pero no demasiado, da votos. K poco rendimiento le ha sacado esta mujer a la universidad privada...;-1
@BeatrizGimeno1 Excelente documento. Se echaba en falta esta claridad y contundencia. Espero que en Podemos se ratifique y asuma esta posición;-1
@BeatrizGimeno1 Un articulo muy esclarecedor. Enhorabuena;-1
"@BeatrizGimeno1 Me lo he bebido. Da por pensar que ""vamos p'atrás"", justo lo que quiere el patriarcado.";-1
@BeatrizGimeno1 @LauraFreixas Es mi opinión y no tiene por que estar equivocada, en ningún momento digo que no sea necesario explicar y argumentar. Pero yo con esta gente no me sentaría y repito es una opinión, el cartel me parece maravilloso aunque me sobra lo que ocurre a la 1;-1
@BeatrizGimeno1 @LauraFreixas Lo siento pero para mi debatirlo es como admitir que es posible y no es negociable.... no estamos en venta ni en alquiler.;-1
@BeatrizGimeno1 @LauraFreixas La comision de igualdad de quéeeee? Nos hemos vuelto locos?;-1
@BeatrizGimeno1 Debería hacerse público el nombre del juez, por llamarlo de alguna manera.;-1
@BeatrizGimeno1 @Sergaitan17;-1
@BeatrizGimeno1 jajajano son malos, simplemente son tontitos!;-1
@BeatrizGimeno1 Gracias, hermana;-1
"@BeatrizGimeno1 @ruthtoledano Sin ánimo de ofender, no creo que calificar a estas intelectuales como ""las hijas más enfermas del patriarcado"" sea tampoco un ejemplo de sororidad. La crítica que plantean en su manifiesto se ha desvirtuado completamente y no va en contra del #MeToo. Una pena este linchamiento.";-1
@BeatrizGimeno1 @LauraFreixas No entiendo el debate. ¿Va a haber gente a favor y en contra?¿en plan los debates de prostitución?Entendería una charla para difundir la idea de que es inaceptable, pero poner las dos posturas en pie de igualdad me parece que legitima la locura de los vientres de alquiler.;-1
@BeatrizGimeno1 No sé si en vez de igualdad buscáis ese otro modelo de familia en la que el hombre es un títere, un personajillo , básico, primitivo, y sujeto a reproches permanentes haga lo que haga, dependiente y sin capacidad de decidir adecuadamente;-1
@BeatrizGimeno1 Mira menos rollos enfrascando a un descerebrado en vuestro discurso patriarcal. Yo he vivido en un matriarcado y no es el paraiso. Hay zonas tradicionalmente matriarcales en España y lo mismo.;-1
@BeatrizGimeno1 De verdad que no se q decir.;-1
@BeatrizGimeno1 @TeresaRodr_ La justicia esta muy bien porque yo pisar la calle  palabras desonestas justicia  favorable al contrario, en esta vida , las que nacen y lo son todo a su favor las que nacen y no lo son todo no a su favor por eso me gusta la justicia, porque es la ley  y tienes que acatarla;-1
@BeatrizGimeno1 @AntonioMaestre Siempre que no perdamos el sentido de la realidad. Humor, pero con sentido común.;-1
"@BeatrizGimeno1 A ver si nos centramos.Obvio que es un comentario fuera de lugar que debe ser ""corregido"".Ahora bien, usted, acaso, le ve trascendencia PENAL, le mandaría a la cárcel?, yo a lo sumo disciplinaria en su ámbito laboral.A ver si medimos adecuadamente, yo lo hago.";-1
@BeatrizGimeno1 Me parece penoso que para conocer el feminismo hay que ver todos los puntos y como el machismo nos ha vendido la idea de libertad, por medio de comerciales, prostitución, reinados etc. Ser feminista es ver que la mujer no puede ser cosificada! Es persona.;-1
@BeatrizGimeno1 Es injusto pero no es justicia patriarcal. De hecho os dan los niños casi siempre;-1
@BeatrizGimeno1 ¿Tú no caíste en eso con los de la manada y el asesino de Nagore? Respetuosamente lo digo.;-1
@BeatrizGimeno1 Tienes razón, me he dejado llevar por la rabia y he malinterpretado a @elisabeni. Pido disculpas.;-1
@BeatrizGimeno1 Lo que nos faltaba........¿Hasta cuando...Lila?;-1
@BeatrizGimeno1 Cuando Podemos va a afrontar la prostitucion?asunto importante para el feminismo y complejo, necesita de un verdadero debate.Legalizar, regularizar o permitir?;-1
@BeatrizGimeno1 https://t.co/h1P4Tagvbb;-1
@BeatrizGimeno1 Si no se hubiera dejado llevar por vuestra míerda de consejos y de la retrasada de su abogado y hubiera hecho todo conforme a ley no le pasaría. Que la de las gracias a vosotros https://t.co/qAjNsbiF4k;-1
@BeatrizGimeno1 Juana es una loca de mierda su ex marido se proclamo culpable para poder ver a sus hijos lo antes posible, sin tener que estar con recursos y apelaciones. BASTA YA FEMINAZIS DE COLMAR LOS MEDIOS DE COMUNICACION;-1
